order_id,ship_date,carrier,origin_city,origin_country,destination_city,destination_country,service_level,customer_segment,weight_kg,freight_cost,currency,transit_days,promised_days,status
ORD-100221,"Nov 06, 2025",Vantage Freight,Gothenburg,SE, Munich ,DE,Standard,Industrial,14.1,46.84,USD,3.0,4,Delivered
ORD-100305,16/05/2025,hanseatic line,Gothenburg,SE,Paris,FR,Economy,Wholesale,33.06,44.4,EUR,7.0,7,Delivered
ORD-102469,"Jun 26, 2025",Baltica Logistics A/S,Gothenburg,SE,Eindhoven,NL,Economy,Industrial,24.02,44.71,EUR,5.0,7,Delivered
ORD-100459,2025-04-28,Nordfrakt AB,Rotterdam,NL,Malmo,SE,Economy,Wholesale,32.39,54.06,EUR,3.0,7,Delivered
ORD-102370,25/03/2025, Nordfrakt ,Hamburg,DE,Frankfurt,DE,Standard,Wholesale,82.64,165.89,USD,3.0,4,Delivered
ORD-102414,22/09/2025, Nordfrakt ,Gothenburg,SE,Berlin,DE,Economy,E-Commerce,27.04,54.38,USD,4.0,7,Delivered
ORD-103706,,hanseatic line,Barcelona,ES,Vienna,AT,Standard,Industrial,17.98,69.72,EUR,5.0,4,Delayed
ORD-102586,"Sep 22, 2025",Meridian Express,Barcelona,ES,Eindhoven,NL,Express,Industrial,39.81,173.83,EUR,1.0,2,Delivered
ORD-103492,2025-09-20 00:00:00,Nordfrakt AB,Gothenburg,SE,Malmo,SE,Standard,E-Commerce,13.94,46.89,EUR,2.0,4,Delivered
ORD-102705,"Aug 04, 2025",Baltica Logistics,Milan,IT,Copenhagen,DK,Standard,Wholesale,14.37,61.8,EUR,3.0,4,Delivered
ORD-103260,2025-10-25,hanseatic line,Milan,IT,Turin,IT,Express,Industrial,27.68,148.2,EUR,,2,Delayed
ORD-104496,"Aug 29, 2025",KESTREL PARCEL,Gothenburg,SE, Aarhus ,DK,Economy,Wholesale,52.49,881.9,SEK,3.0,7,Delivered
ORD-100402,2025-08-25,KESTREL PARCEL,Milan,IT,Paris,FR,Standard,Industrial,14.45,58.99,EUR,3.0,4,Delivered
ORD-102335,2025-12-22 00:00:00,Vantage,Hamburg,DE,Zurich,CH,Express,E-Commerce,23.26,132.51,EUR,3.0,2,Delayed
ORD-102573,2025-10-01,KESTREL PARCEL,Hamburg,DE,Malmo,SE,Standard,Wholesale,22.15,69.86,EUR,3.0,4,Delivered
ORD-101078,16/10/2025,hanseatic line,Rotterdam,NL,Vienna,AT,Standard,Wholesale,14.14,52.59,EUR,5.0,4,DELAYED
ORD-102208,2025-07-07, Nordfrakt ,Gothenburg,SE, Warsaw ,PL,Economy,E-Commerce,16.1,50.93,USD,6.0,7,Delivered
ORD-102531,,Kestrel Parcels AB,Milan,IT,Gothenburg,SE,Express,Retail,31.58,96.26,EUR,1.0,2,Delivered
ORD-104544,03/11/2025,baltica,Gothenburg,SE,Copenhagen,DK,Economy,Industrial,19.58,46.29,EUR,6.0,7,Delivered
ORD-103402,2025-05-26,vantage freight,Gothenburg,SE,Warsaw,PL,Standard,E-Commerce,49.56,89.04,EUR,4.0,4,Delivered
ORD-104051,03/10/2025,kestrel,Rotterdam,NL, Stockholm ,SE,Economy,E-Commerce,49.02,69.53,EUR,4.0,7,Delivered
ORD-102585,2025-12-30,Meridian Expr,Milan,IT,Amsterdam,NL,Express,Retail,59.15,212.01,EUR,2.0,2,Delivered
ORD-102961,2025-10-20 00:00:00,Nordfrakt AB,Rotterdam,NL,Eindhoven,NL,Express,Retail,11.01,78.84,EUR,1.0,2,Delivered
ORD-100974,"May 21, 2025",Nordfrakt AB,Barcelona,ES,Berlin,DE,Standard,Retail,61.57,124.43,EUR,2.0,4,Delivered
ORD-103114,2025-09-17,Baltica Logistics,Milan,IT,Rome,IT,Standard,E-Commerce,9.45,71.4,USD,3.0,4,Delivered
ORD-103785,2025-12-30,KESTREL PARCEL,Gothenburg,SE,Cologne,DE,Economy,Wholesale,70.39,94.61,EUR,6.0,7,Delivered
ORD-104074,2025-08-26,vantage freight,Rotterdam,NL,Eindhoven,NL,Express,Retail,7.47,114.05,EUR,1.0,2,DELIVERED
ORD-104611,2025-08-26 00:00:00,Kestrel Parcel,Rotterdam,NL,Rome,IT,Express,Industrial,3.46,80.42,EUR,3.0,2,Delayed
ORD-103068,2025-05-21,Baltica Logistics,Hamburg,DE,Stockholm,SE,Standard,Wholesale,45.08,71.97,EUR,2.0,4,Delivered
ORD-100229,"Jun 06, 2025",Nordfrakt AB,Gothenburg,SE,Berlin,DE,Express,Wholesale,57.93,235.34,EUR,3.0,2,Delayed
ORD-101167,2025-10-06,nordfrakt,Hamburg,DE,Vienna,AT,Economy,Industrial,19.07,46.37,EUR,4.0,7,Delivered
ORD-104150,28/08/2025,Nordfrakt,Gothenburg,SE,Oslo,NO,Standard,Wholesale,53.89,127.03,EUR,3.0,4,Delivered
ORD-104799,"Dec 30, 2025",nordfrakt,Milan,IT,Prague,CZ,Express,Retail,26.18,148.45,EUR,2.0,2,Delivered
ORD-102520,2025-10-29 00:00:00,Kestrel Parcel,Gothenburg,SE,Krakow,PL,Standard,E-Commerce,16.47,63.55,EUR,5.0,4,Delayed
ORD-103554,2025-10-14,Nordfrakt AB,Gothenburg,SE,Bergen,NO,Express,Retail,12.37,116.24,USD,2.0,2,Delivered
ORD-104347,2025-05-23 00:00:00,Baltica Log.,Rotterdam,NL,Graz,AT,Standard,Wholesale,22.59,83.46,EUR,4.0,4,Delivered
ORD-100531,30/05/2025,Nordfrakt AB,Rotterdam,NL, Copenhagen ,DK,Standard,E-Commerce,18.73,56.36,EUR,2.0,4,Delivered
ORD-100473,2025-11-12 00:00:00,Vantage Freight,Rotterdam,NL,Warsaw,PL,Economy,E-Commerce,47.61,93.61,USD,7.0,7,DELIVERED
ORD-104069,"Apr 25, 2025",Vantage,Barcelona,ES,Zurich,CH,Standard,Wholesale,34.75,92.27,EUR,4.0,4,Delivered
ORD-100449,"Aug 05, 2025",Nordfrakt,Gothenburg,SE,Rome,IT,Standard,Retail,4.71,29.88,EUR,3.0,4,Delivered
ORD-102254,11/08/2025,Nordfrakt AB,Hamburg,DE,Lyon,FR,Economy,Industrial,4.82,35.72,EUR,5.0,7,Delivered
ORD-102582,2025-08-07 00:00:00,Vantage Freight Ltd,Gothenburg,SE,Frankfurt,DE,Standard,E-Commerce,27.99,83.69,EUR,3.0,4,Delivered
ORD-102593,21/04/2025,Vantage,Milan,IT,Valencia,ES,Standard,E-Commerce,25.42,85.27,EUR,3.0,4,Delivered
ORD-102273,"Nov 10, 2025",nordfrakt,Rotterdam,NL,Vienna,AT,Express,Industrial,16.04,117.1,EUR,2.0,2,Delivered
ORD-102518,2025-05-18,baltica,Rotterdam,NL,Cologne,DE,Express,Industrial,18.83,95.87,EUR,3.0,2,Delayed
ORD-102215,01/10/2025, Nordfrakt ,Hamburg,DE,Graz,AT,Standard,Wholesale,21.83,908.5,SEK,3.0,4,Delivered
ORD-103557,2025-09-08 00:00:00,MERIDIAN EXPRESS,Rotterdam,NL,Warsaw,PL,Express,Industrial,17.03,125.76,EUR,2.0,2,Delivered
ORD-104171,2025-07-23 00:00:00, Meridian Express,Barcelona,ES,Bergen,NO,Economy,E-Commerce,28.94,626.25,SEK,4.0,7,Delivered
ORD-102265,2025-04-22,Meridian Express,Gothenburg,SE,Berlin,DE,Economy,E-Commerce,18.65,479.1,SEK,4.0,7,Delivered
ORD-104778,2025-04-28,Meridian Express,Gothenburg,SE,Krakow,PL,Express,Retail,15.54,128.54,USD,2.0,2,Delivered
ORD-104724,"Aug 07, 2025",Vantage Freight,Rotterdam,NL,Cologne,DE,Standard,Industrial,20.37,62.33,EUR,2.0,4,Delivered
ORD-101391,2025-12-16,Vantage Freight,Milan,IT,Amsterdam,NL,Economy,Retail,9.91,47.82,USD,3.0,7,Delivered
ORD-102953,2025-10-27,nordfrakt,Gothenburg,SE,Madrid,ES,Express,Retail,13.32,111.87,EUR,2.0,2,Delivered
ORD-101012,2025-07-14 00:00:00,baltica,Milan,IT,Gothenburg,SE,Standard,Retail,8.85,41.34,EUR,2.0,4,Delivered
ORD-101228,2025-05-24, Meridian Express,Hamburg,DE,Paris,FR,Express,Industrial,10.57,92.89,EUR,2.0,2,DELIVERED
ORD-100622,2025-05-30 00:00:00,nordfrakt,Rotterdam,NL,Paris,FR,Standard,E-Commerce,20.97,65.24,EUR,3.0,4,Delivered
ORD-102681,2025-04-25 00:00:00,Nordfrakt AB,Hamburg,DE,Warsaw,PL,Economy,E-Commerce,13.62,52.02,USD,6.0,7,Delivered
ORD-101537,2025-04-30 00:00:00,Meridian Express,Rotterdam,NL,Vienna,AT,Express,Industrial,27.92,156.01,EUR,2.0,2,Delivered
ORD-100171,2025-04-21 00:00:00, Meridian Express,Barcelona,ES,Rome,IT,Standard,Industrial,72.09,131.48,EUR,3.0,4,Delivered
ORD-102998,"Oct 27, 2025", Meridian Express,Milan,IT,Cologne,DE,Express,Retail,18.17,113.73,EUR,2.0,2,Delivered
ORD-104654,2025-05-07 00:00:00, Nordfrakt ,Rotterdam,NL,Gdansk,PL,Standard,Wholesale,78.74,143.89,EUR,3.0,4,Delivered
ORD-104035,18/03/2025, Meridian Express,Gothenburg,SE,Stockholm,SE,Express,E-Commerce,28.4,1493.6,SEK,1.0,2,Delivered
ORD-102883,27/03/2025,Meridian Express,Gothenburg,SE,Copenhagen,DK,Standard,E-Commerce,3.63,45.76,EUR,2.0,4,Delivered
ORD-102509,2025-05-06,Meridian Express,Gothenburg,SE,Copenhagen,DK,Standard,Retail,63.95,107.4,EUR,3.0,4,Delivered
ORD-102224,2025-10-07 00:00:00,Baltica Logistics A/S,Hamburg,DE,Krakow,PL,Standard,E-Commerce,89.2,188.5,EUR,5.0,4,Delayed
ORD-104337,2025-08-27,Nordfrakt,Rotterdam,NL,Warsaw,PL,Express,Wholesale,44.97,207.86,EUR,2.0,2,Delivered
ORD-100757,27/09/2025,Vantage Freight Ltd,Barcelona,ES,London,GB,Economy,E-Commerce,10.22,35.25,EUR,6.0,7,Delivered
ORD-100786,2025-03-18 00:00:00,Kestrel Parcels AB,Milan,IT,Cologne,DE,Standard,E-Commerce,58.69,86.05,EUR,,4,Cancelled
ORD-104006,"Jul 17, 2025",Nordfrakt,Gothenburg,SE,Valencia,ES,Standard,Retail,22.85,80.3,EUR,4.0,4,Delivered
ORD-104243,2025-03-19 00:00:00,Vantage Freight Ltd,Milan,IT,Bergen,NO,Express,E-Commerce,37.07,173.05,EUR,2.0,2,Delivered
ORD-104168,04/12/2025,Meridian Expr,Gothenburg,SE,Turin,IT,Express,Wholesale,8.25,135.96,EUR,3.0,2,DELAYED
ORD-104551,2025-03-21 00:00:00,HANSEATIC,Milan,IT,Zurich,CH,Express,Industrial,28.15,110.2,EUR,5.0,2,Delayed
ORD-103689,2025-06-02 00:00:00,baltica,Barcelona,ES,Frankfurt,DE,Express,E-Commerce,40.08,145.46,EUR,2.0,2,Delivered
ORD-100567,"Jul 15, 2025",KESTREL PARCEL,Hamburg,DE,Paris,FR,Standard,E-Commerce,29.17,94.39,EUR,4.0,4,Delivered
ORD-101591,"Sep 08, 2025", Nordfrakt ,Rotterdam,NL,Eindhoven,NL,Economy,Industrial,10.4,31.13,EUR,4.0,7,Delivered
ORD-103670,"May 19, 2025",hanseatic line,Barcelona,ES,Eindhoven,NL,Standard,E-Commerce,55.25,82.66,EUR,5.0,4,Delayed
ORD-102290,"Oct 03, 2025",Nordfrakt,Gothenburg,SE,Lyon,FR,Express,Wholesale,21.03,110.64,EUR,2.0,2,Delivered
ORD-103062,"Sep 26, 2025",Kestrel Parcel,Hamburg,DE,Zurich,CH,Standard,Industrial,19.95,56.34,EUR,4.0,4,Delivered
ORD-103686,"Apr 28, 2025",Baltica Logistics A/S,Rotterdam,NL,Frankfurt,DE,Standard,Wholesale,6.78,49.31,EUR,3.0,4,Delivered
ORD-101876,2025-07-06,Baltica Logistics A/S,Milan,IT, Malmo ,SE,Economy,Wholesale,25.54,34.19,EUR,,7,Delivered
ORD-103523,02/06/2025,Nordfrakt AB,Hamburg,DE,Aarhus,DK,Express,Retail,28.15,123.76,EUR,1.0,2,Delivered
ORD-100889,2025-07-28 00:00:00,Hanseatic Lines,Hamburg,DE,Rome,IT,Standard,Industrial,49.7,149.17,EUR,7.0,4,Delayed
ORD-101337,2025-08-11 00:00:00,nordfrakt,Rotterdam,NL,Copenhagen,DK,Economy,Industrial,4.78,31.8,EUR,3.0,7,Delivered
ORD-102553,"Jun 16, 2025",kestrel,Milan,IT,Gothenburg,SE,Standard,Industrial,9.28,52.93,USD,3.0,4,Delivered
ORD-100407,"May 18, 2025",Kestrel Parcels AB,Barcelona,ES,Madrid,ES,Standard,Industrial,14.11,790.31,SEK,4.0,4,Delivered
ORD-101390,15/08/2025,Kestrel Parcels AB,Gothenburg,SE, Munich ,DE,Express,Retail,6.26,80.76,EUR,2.0,2,Delivered
ORD-100650,24/11/2025, Meridian Express,Barcelona,ES,Copenhagen,DK,Standard,Industrial,24.04,95.88,EUR,2.0,4,Delivered
ORD-100433,2025-05-12 00:00:00,Vantage Freight,Hamburg,DE,Frankfurt,DE,Standard,Wholesale,35.26,76.1,EUR,3.0,4,Delivered
ORD-100132,2025-04-21 00:00:00,Meridian Expr,Rotterdam,NL,Malmo,SE,Standard,E-Commerce,17.42,62.27,EUR,2.0,4,Delivered
ORD-104510,2025-08-12,Vantage,Barcelona,ES,Bergen,NO,Standard,E-Commerce,26.29,87.37,EUR,3.0,4,Delivered
ORD-100419,2025-12-03 00:00:00,KESTREL PARCEL,Rotterdam,NL,Gothenburg,SE,Standard,Retail,16.85,58.19,USD,3.0,4,Delivered
ORD-103060,2025-07-15, Nordfrakt ,Rotterdam,NL, London ,GB,Express,Industrial,10.7,132.31,EUR,2.0,2,Delivered
ORD-102039,03/11/2025,Vantage Freight,Gothenburg,SE,Paris,FR,Standard,E-Commerce,41.81,98.54,EUR,4.0,4,DELIVERED
ORD-100325,07/07/2025,Nordfrakt,Rotterdam,NL,Berlin,DE,Economy,E-Commerce,23.19,48.58,USD,4.0,7,Delivered
ORD-103151,2025-07-02 00:00:00,Meridian Express,Barcelona,ES,Amsterdam,NL,Express,Retail,58.42,234.24,EUR,1.0,2,Delivered
ORD-102029,"Sep 05, 2025",Nordfrakt,Hamburg,DE,Eindhoven,NL,Standard,Retail,8.95,42.22,EUR,2.0,4,Delivered
ORD-103532,"Apr 03, 2025", Meridian Express,Rotterdam,NL,Marseille,FR,Economy,Wholesale,50.72,70.09,EUR,4.0,7,Delivered
ORD-102103,"May 12, 2025",Vantage Freight Ltd,Hamburg,DE,Berlin,DE,Standard,E-Commerce,10.86,55.7,EUR,2.0,4,Delivered
ORD-101694,27/05/2025, Nordfrakt ,Milan,IT,London,GB,Standard,E-Commerce,60.2,110.27,EUR,3.0,4,Delivered
ORD-103566,2025-10-20,Baltica Log.,Milan,IT,Graz,AT,Economy,Retail,9.35,40.23,EUR,5.0,7,Delivered
ORD-100444,2025-12-05 00:00:00,Vantage Freight,Hamburg,DE,Brno,CZ,Standard,Wholesale,31.31,96.13,USD,5.0,4,Delayed
ORD-104688,05/03/2025,Baltica Log.,Barcelona,ES,Helsinki,FI,Standard,Industrial,14.1,60.1,EUR,5.0,4,Delayed
ORD-100616,2025-07-16,Vantage Freight Ltd,Rotterdam,NL,Helsinki,FI,Express,Industrial,27.01,135.35,EUR,2.0,2,Delivered
ORD-103142,2025-11-03, Nordfrakt ,Barcelona,ES,Stockholm,SE,Economy,Wholesale,51.22,62.85,EUR,3.0,7,Delivered
ORD-101128,2025-12-31 00:00:00,MERIDIAN EXPRESS,Gothenburg,SE,Gdansk,PL,Express,Retail,3.55,70.96,EUR,2.0,2,Delivered
ORD-100131,2025-12-29 00:00:00,Nordfrakt,Milan,IT,Zurich,CH,Standard,E-Commerce,6.3,46.94,EUR,4.0,4,Delivered
ORD-103017,2025-06-27,Meridian Expr,Hamburg,DE,Copenhagen,DK,Standard,E-Commerce,40.54,92.47,USD,2.0,4,Delivered
ORD-100245,16/04/2025,MERIDIAN EXPRESS,Barcelona,ES,London,GB,Express,Retail,1.89,92.35,USD,3.0,2,Delayed
ORD-103702,16/07/2025,Vantage Freight Ltd,Rotterdam,NL,Stockholm,SE,Standard,Retail,13.65,58.41,EUR,1.0,4,Delivered
ORD-102219,"Jun 16, 2025",Nordfrakt AB,Gothenburg,SE,Amsterdam,NL,Standard,Retail,39.02,87.04,EUR,2.0,4,Delivered
ORD-100095,2025-08-06 00:00:00,Meridian Expr,Gothenburg,SE,Rome,IT,Express,E-Commerce,31.31,218.53,EUR,2.0,2,Delivered
ORD-100798,"Aug 21, 2025",Nordfrakt,Milan,IT,Gothenburg,SE,Standard,Industrial,36.15,76.03,USD,2.0,4,Delivered
ORD-104961,03/12/2025,baltica,Rotterdam,NL,Bergen,NO,Standard,Wholesale,24.57,86.03,EUR,4.0,4,Delivered
ORD-104561,2025-10-17 00:00:00,kestrel,Barcelona,ES,Rome,IT,Express,Industrial,13.28,120.26,USD,3.0,2,Delayed
ORD-103396,05/11/2025,Kestrel Parcels AB,Rotterdam,NL,Warsaw,PL,Economy,Retail,30.41,68.09,EUR,9.0,7,Delayed
ORD-104010,10/09/2025,Nordfrakt,Rotterdam,NL,Frankfurt,DE,Economy,Wholesale,25.64,48.29,EUR,4.0,7,Delivered
ORD-102843,21/11/2025,Vantage,Rotterdam,NL,Copenhagen,DK,Express,Industrial,19.71,106.72,EUR,1.0,2,Delivered
ORD-104226,"Nov 03, 2025", Nordfrakt ,Hamburg,DE,Copenhagen,DK,Standard,Retail,18.86,64.32,EUR,,4,Delivered
ORD-103870,"Mar 26, 2025",Meridian Express,Barcelona,ES,Manchester,GB,Standard,Industrial,18.07,56.84,EUR,4.0,4,Delivered
ORD-100876,"Dec 22, 2025",Nordfrakt AB,Rotterdam,NL, Gothenburg ,SE,Economy,E-Commerce,24.01,38.79,EUR,3.0,7,Delivered
ORD-102699,2025-05-05, Meridian Express,Gothenburg,SE,London,GB,Standard,Wholesale,22.5,86.52,EUR,4.0,4,Delivered
ORD-103284,14/10/2025,Vantage Freight Ltd,Rotterdam,NL,Berlin,DE,Standard,E-Commerce,26.64,78.34,EUR,3.0,4,Delivered
ORD-103630,2025-11-10,Baltica Log.,Barcelona,ES,Zurich,CH,Economy,Industrial,38.81,59.19,EUR,7.0,7,Delivered
ORD-104154,2025-07-03,Vantage Freight,Gothenburg,SE,Bergen,NO,Standard,Wholesale,19.27,59.57,EUR,3.0,4,Delivered
ORD-103303,29/07/2025,Vantage Freight,Gothenburg,SE,Eindhoven,NL,Economy,E-Commerce,6.83,34.51,EUR,2.0,7,Delivered
ORD-103803,2025-03-12,Vantage Freight Ltd,Rotterdam,NL,Gothenburg,SE,Standard,E-Commerce,23.06,59.16,USD,2.0,4,In Transit
ORD-100412,2025-08-01 00:00:00,Kestrel Parcel,Gothenburg,SE,Vienna,AT,Standard,Wholesale,13.35,55.6,USD,5.0,4,Delayed
ORD-103280,17/04/2025,baltica,Gothenburg,SE,Rome,IT,Standard,Wholesale,4.56,46.5,USD,4.0,4,Delivered
ORD-101682,20/03/2025,vantage freight,Rotterdam,NL,Krakow,PL,Standard,Industrial,51.85,123.21,EUR,4.0,4,Delivered
ORD-101644,2025-05-12,Vantage,Milan,IT,Gdansk,PL,Standard,Retail,14.23,72.77,EUR,5.0,4,DELAYED
ORD-101141,2025-09-02 00:00:00,Baltica Log.,Rotterdam,NL,Krakow,PL,Standard,Industrial,26.38,766.5,USD,4.0,4,Delivered
ORD-101320,2025-05-02 00:00:00,Kestrel Parcels AB,Gothenburg,SE,Gothenburg,SE,Economy,Wholesale,51.76,74.31,USD,3.0,7,Delivered
ORD-101966,2025-09-20 00:00:00,Meridian Express,Gothenburg,SE,Krakow,PL,Express,Wholesale,95.15,261.25,EUR,2.0,2,Delivered
ORD-103974,"Apr 22, 2025", Meridian Express,Barcelona,ES,Amsterdam,NL,Standard,Retail,6.22,37.57,EUR,2.0,4,Delivered
ORD-104680,,Vantage Freight Ltd,Milan,IT,Aarhus,DK,Standard,E-Commerce,16.51,57.85,EUR,3.0,4,Delivered
ORD-101632,"Apr 20, 2025",Meridian Express,Hamburg,DE,Gdansk,PL,Standard,Retail,16.99,58.1,EUR,4.0,4,Delivered
ORD-102248,26/05/2025,HANSEATIC,Rotterdam,NL,Rome,IT,Standard,E-Commerce,24.55,1016.81,SEK,7.0,4,Delayed
ORD-100356,"May 23, 2025",Nordfrakt,Gothenburg,SE,Krakow,PL,Express,Retail,11.42,117.15,USD,3.0,2,Delayed
ORD-101820,2025-08-19 00:00:00, Nordfrakt ,Rotterdam,NL,Warsaw,PL,Standard,Wholesale,36.56,107.59,EUR,3.0,4,Delivered
ORD-100631,2025-08-27,Vantage Freight Ltd,Gothenburg,SE,Manchester,GB,Express,Retail,41.08,167.52,EUR,2.0,2,Delivered
ORD-102536,2025-08-26,Nordfrakt AB,Rotterdam,NL,Zurich,CH,Standard,Retail,14.13,65.68,EUR,4.0,4,Delivered
ORD-103813,2025-10-30 00:00:00,Kestrel Parcel,Gothenburg,SE,Copenhagen,DK,Standard,Industrial,22.02,876.87,SEK,3.0,4,Delivered
ORD-101262,2025-10-31 00:00:00,Nordfrakt AB,Barcelona,ES,Graz,AT,Standard,E-Commerce,12.56,50.68,EUR,4.0,4,Delivered
ORD-101059,18/08/2025,vantage freight,Gothenburg,SE,Cologne,DE,Express,Retail,13.93,95.47,USD,2.0,2,Delivered
ORD-102310,"Aug 04, 2025",Hanseatic Lines,Rotterdam,NL,Amsterdam,NL,Economy,E-Commerce,14.66,39.76,EUR,4.0,7,Delivered
ORD-104027,29/10/2025, Nordfrakt ,Gothenburg,SE,Manchester,GB,Standard,Industrial,42.94,92.89,EUR,4.0,4,Delivered
ORD-103613,2025-04-10,Meridian Expr,Barcelona,ES,Bergen,NO,Standard,Wholesale,16.65,47.48,USD,4.0,4,Delivered
ORD-104339,2025-12-01,MERIDIAN EXPRESS,Rotterdam,NL,Berlin,DE,Economy,E-Commerce,50.64,76.4,USD,5.0,7,Delivered
ORD-104112,"May 23, 2025",Hanseatic Line,Rotterdam,NL,London,GB,Standard,Retail,25.83,60.02,EUR,4.0,4,Delivered
ORD-100006,17/04/2025,nordfrakt,Milan,IT,Malmo,SE,Express,Retail,58.57,225.93,EUR,2.0,2,Delivered
ORD-101179,14/03/2025,nordfrakt,Gothenburg,SE,Bergen,NO,Standard,E-Commerce,52.93,141.95,EUR,3.0,4,Delivered
ORD-101493,"Aug 30, 2025",MERIDIAN EXPRESS,Hamburg,DE,Tampere,FI,Standard,Wholesale,12.19,61.17,USD,2.0,4,Delivered
ORD-104298,2025-03-20, Nordfrakt ,Gothenburg,SE,Amsterdam,NL,Standard,Wholesale,13.63,47.49,EUR,2.0,4,Delivered
ORD-103860,"Dec 24, 2025",MERIDIAN EXPRESS,Gothenburg,SE,Helsinki,FI,Standard,Wholesale,15.8,65.43,EUR,4.0,4,Delivered
ORD-102653,21/09/2025,nordfrakt,Gothenburg,SE,Stockholm,SE,Standard,Wholesale,13.86,64.88,EUR,2.0,4,Delivered
ORD-104884,"Mar 04, 2025",Vantage Freight Ltd,Rotterdam,NL,Warsaw,PL,Standard,Retail,31.92,76.9,EUR,5.0,4,Delayed
ORD-101058,2025-10-20,KESTREL PARCEL,Gothenburg,SE,Zurich,CH,Standard,Wholesale,13.07,63.37,EUR,4.0,4,DELIVERED
ORD-103071,"Nov 20, 2025",kestrel,Milan,IT,Paris,FR,Express,Industrial,33.71,192.35,EUR,2.0,2,Delivered
ORD-103031,2025-07-28 00:00:00,HANSEATIC,Rotterdam,NL,Marseille,FR,Express,E-Commerce,7.64,98.1,USD,4.0,2,Delayed
ORD-101526,2025-08-25 00:00:00, Meridian Express,Barcelona,ES,Geneva,CH,Economy,E-Commerce,16.54,36.02,EUR,5.0,7,Delivered
ORD-100517,2025-04-06,Nordfrakt AB,Rotterdam,NL,Helsinki,FI,Standard,E-Commerce,40.65,85.12,EUR,3.0,4,Delivered
ORD-102838,"Jun 27, 2025",Nordfrakt,Rotterdam,NL,Aarhus,DK,Standard,E-Commerce,58.44,1253.73,SEK,1.0,4,Delivered
ORD-101778,2025-08-18,MERIDIAN EXPRESS,Barcelona,ES,Munich,DE,Standard,E-Commerce,29.23,65.19,EUR,2.0,4,Delivered
ORD-100788,2025-12-24 00:00:00,Nordfrakt,Hamburg,DE,Copenhagen,DK,Economy,Retail,25.42,40.92,EUR,4.0,7,Delivered
ORD-100051,2025-06-16 00:00:00,Vantage,Rotterdam,NL,Frankfurt,DE,Standard,Retail,42.84,910.53,SEK,3.0,4,Delivered
ORD-102739,05/09/2025,baltica,Gothenburg,SE,Copenhagen,DK,Standard,Industrial,44.34,113.63,USD,2.0,4,Delivered
ORD-102016,14/10/2025,Nordfrakt AB,Milan,IT,Gothenburg,SE,Standard,Wholesale,9.48,44.67,USD,2.0,4,Delivered
ORD-102638,"May 22, 2025",KESTREL PARCEL,Hamburg,DE,Eindhoven,NL,Economy,Wholesale,5.31,23.65,EUR,5.0,7,Delivered
ORD-101523,2025-05-22 00:00:00,MERIDIAN EXPRESS,Gothenburg,SE,Copenhagen,DK,Standard,Wholesale,12.34,56.28,EUR,2.0,4,Delivered
ORD-103208,2025-10-17 00:00:00,vantage freight,Gothenburg,SE,Zurich,CH,Standard,Wholesale,53.44,133.57,USD,4.0,4,Delivered
ORD-104824,01/12/2025,KESTREL PARCEL,Gothenburg,SE,Berlin,DE,Standard,Wholesale,60.38,164.27,EUR,4.0,4,Delivered
ORD-102909,08/09/2025,Vantage Freight Ltd,Gothenburg,SE,Stockholm,SE,Standard,E-Commerce,57.17,106.46,USD,1.0,4,DELIVERED
ORD-101801,, Nordfrakt ,Gothenburg,SE,Helsinki,FI,Economy,Industrial,32.92,668.19,SEK,3.0,7,Delivered
ORD-102989,2025-10-22 00:00:00,Nordfrakt,Gothenburg,SE,Lyon,FR,Standard,Wholesale,17.79,56.78,EUR,4.0,4,Delivered
ORD-101235,2025-09-08 00:00:00,vantage freight,Barcelona,ES,Aarhus,DK,Express,Industrial,9.74,101.69,EUR,1.0,2,Delivered
ORD-102471,2025-04-24,MERIDIAN EXPRESS,Gothenburg,SE,Munich,DE,Standard,Industrial,22.44,86.0,USD,3.0,4,Delivered
ORD-102887,"Apr 04, 2025",Baltica Logistics,Hamburg,DE,Warsaw,PL,Economy,Wholesale,42.96,67.9,EUR,7.0,7,Delivered
ORD-104483,"Apr 03, 2025",nordfrakt,Hamburg,DE,Munich,DE,Express,E-Commerce,4.09,90.42,EUR,2.0,2,Delivered
ORD-103698,2025-08-06 00:00:00,Meridian Expr,Barcelona,ES,Copenhagen,DK,Express,Retail,43.87,164.44,EUR,1.0,2,IN TRANSIT
ORD-100186,2025-05-31,Baltica Log.,Hamburg,DE,Lyon,FR,Express,Wholesale,8.67,78.78,USD,2.0,2,Delivered
ORD-101701,06/06/2025,Baltica Logistics,Gothenburg,SE,Amsterdam,NL,Standard,E-Commerce,20.32,50.7,EUR,3.0,4,Delivered
ORD-104950,"Aug 29, 2025",MERIDIAN EXPRESS,Barcelona,ES,Madrid,ES,Express,Retail,32.62,195.2,EUR,2.0,2,Delivered
ORD-100767,"Nov 19, 2025",MERIDIAN EXPRESS,Gothenburg,SE,Marseille,FR,Standard,Retail,55.92,,SEK,-3.0,4,Delivered
ORD-100746,2025-12-18,MERIDIAN EXPRESS,Hamburg,DE,Gdansk,PL,Economy,Retail,19.11,43.07,EUR,7.0,7,Delivered
ORD-102153,2025-12-24,Baltica Logistics A/S,Gothenburg,SE, Helsinki ,FI,Standard,Wholesale,60.33,167.2,USD,6.0,4,Delayed
