Order ID,Carrier,Ship Date,Service Level,Status,Origin City,Origin Country,Destination City,Destination Country,Customer Segment,Weight (kg),Freight Cost,Currency,Transit Days,Promised Days
ORD-102626,Baltica Log.,20/08/2026,Standard,Delivered,Gothenburg,SE,Cologne,DE,E-Commerce,51.62,124.49,EUR,-3.0,4
ORD-101279,MERIDIAN EXPRESS,2026-06-19 00:00:00,Express,Delivered,Rotterdam,NL,Prague,CZ,Retail,26.12,1328.48,SEK,2.0,2
ORD-102754,nordfrakt,2026-08-26,Standard,Delivered,Gothenburg,SE, Eindhoven ,NL,E-Commerce,21.23,55.63,EUR,2.0,4
ORD-101647,Vantage Freight Ltd,2026-03-02 00:00:00,Standard,Delivered,Gothenburg,SE,Manchester,GB,Industrial,21.85,75.98,EUR,2.0,4
ORD-104411,Meridian Express,2026-01-17 00:00:00,Economy,Delivered,Rotterdam,NL,Krakow,PL,Wholesale,13.35,34.52,EUR,4.0,7
ORD-102267,Baltica Logistics A/S,"Apr 06, 2026",Standard,Delivered,Gothenburg,SE,Krakow,PL,E-Commerce,48.52,1066.78,SEK,4.0,4
ORD-101596, Nordfrakt ,2026-02-25 00:00:00,Standard,Delivered,Hamburg,DE,Oslo,NO,E-Commerce,36.93,92.4,EUR,3.0,4
ORD-101601,KESTREL PARCEL,2026-04-10,Standard,Delivered,Rotterdam,NL,Valencia,ES,Industrial,4.26,68.89,EUR,4.0,4
ORD-104660,KESTREL PARCEL,31/05/2026,Standard,Delivered,Gothenburg,SE,Prague,CZ,Retail,19.83,61.13,EUR,4.0,4
ORD-100458,Nordfrakt,05/06/2026,Standard,Delayed,Hamburg,DE,Gdansk,PL,Retail,48.72,140.77,EUR,5.0,4
ORD-104920,Nordfrakt AB,"Aug 19, 2026",Standard,Delivered,Hamburg,DE,Frankfurt,DE,E-Commerce,16.6,71.03,USD,3.0,4
ORD-102797,Nordfrakt,"Jan 06, 2026",Standard,Delivered,Gothenburg,SE,Zurich,CH,Wholesale,40.33,97.78,EUR,3.0,4
ORD-102451,Vantage Freight Ltd,2026-07-02 00:00:00,Standard,DELIVERED,Rotterdam,NL,Helsinki,FI,Retail,36.28,944.74,SEK,4.0,4
ORD-100691,Baltica Logistics A/S,2026-05-11,Express,Delivered,Rotterdam,NL,Munich,DE,Retail,16.43,128.69,USD,2.0,2
ORD-101745,Nordfrakt,2026-08-20,Standard,Delivered,Gothenburg,SE,Munich,DE,Industrial,7.55,60.08,EUR,3.0,4
ORD-102567,Nordfrakt AB,2026-02-11,Express,Delivered,Hamburg,DE,Paris,FR,Wholesale,11.0,73.4,EUR,2.0,2
ORD-100317,Baltica Log.,2026-04-06,Express,Delivered,Rotterdam,NL,Bergen,NO,Industrial,57.92,252.15,EUR,2.0,2
ORD-101965,Baltica Logistics A/S,12/04/2026,Standard,Delivered,Hamburg,DE,Lyon,FR,Wholesale,25.14,81.44,EUR,4.0,4
ORD-103119,MERIDIAN EXPRESS,2026-06-22,Express,DELIVERED,Gothenburg,SE,Bergen,NO,Wholesale,22.07,160.57,EUR,2.0,2
ORD-104903,Vantage,2026-03-31,Standard,Delivered,Gothenburg,SE,Tampere,FI,Wholesale,44.84,102.52,EUR,3.0,4
ORD-104082, Meridian Express,2026-04-27,Standard,Delivered,Rotterdam,NL,Gothenburg,SE,Industrial,35.1,82.27,EUR,2.0,4
ORD-102905,Meridian Expr,18/06/2026,Economy,Delivered,Rotterdam,NL, Manchester ,GB,E-Commerce,19.77,483.01,SEK,5.0,7
ORD-102318,Baltica Log.,"Jun 11, 2026",Express,Delivered,Milan,IT, Berlin ,DE,Wholesale,7.22,101.88,EUR,2.0,2
ORD-102842,Vantage Freight Ltd,2026-04-24 00:00:00,Economy,Delivered,Gothenburg,SE,Malmo,SE,Retail,58.76,81.99,EUR,3.0,7
ORD-101832,kestrel,2026-01-19 00:00:00,Standard,Delivered,Hamburg,DE,Munich,DE,E-Commerce,7.87,44.4,EUR,4.0,4
ORD-101857,Nordfrakt,15/01/2026,Standard,Delivered,Gothenburg,SE,Marseille,FR,Retail,10.39,48.3,EUR,3.0,4
ORD-104368,Vantage Freight Ltd,"Jul 22, 2026",Standard,Delivered,Hamburg,DE,Amsterdam,NL,Retail,18.88,56.5,EUR,3.0,4
ORD-103882,baltica,12/01/2026,Standard,Delivered,Rotterdam,NL,Eindhoven,NL,Retail,7.88,49.38,EUR,2.0,4
ORD-100125,Hanseatic Line,2026-01-05,Standard,Delivered,Milan,IT,Eindhoven,NL,Retail,15.47,53.94,USD,3.0,4
ORD-102173,Nordfrakt AB,2026-04-24 00:00:00,Express,Delivered,Rotterdam,NL, Malmo ,SE,E-Commerce,15.11,,USD,1.0,2
ORD-101599, Nordfrakt ,2026-03-24 00:00:00,Express,Delivered,Gothenburg,SE,Paris,FR,Retail,34.35,159.64,EUR,2.0,2
ORD-101989,Nordfrakt,2026-07-21,Standard,DELIVERED,Milan,IT,London,GB,Industrial,45.69,1124.48,SEK,4.0,4
ORD-104746,baltica,2026-04-27 00:00:00,Standard,Delivered,Rotterdam,NL, Helsinki ,FI,Wholesale,17.43,68.77,EUR,4.0,4
ORD-101157,kestrel,2026-06-10 00:00:00,Standard,Delivered,Gothenburg,SE,Amsterdam,NL,Wholesale,22.34,71.49,EUR,4.0,4
ORD-102299,Kestrel Parcels AB,06/07/2026,Express,Delivered,Milan,IT,Munich,DE,E-Commerce,6.1,94.32,EUR,2.0,2
ORD-101746,baltica,2026-08-25,Economy,Delivered,Gothenburg,SE,Brno,CZ,Wholesale,16.69,41.64,USD,7.0,7
ORD-104087,kestrel,24/07/2026,Economy,Delivered,Gothenburg,SE,Berlin,DE,E-Commerce,10.69,38.9,EUR,7.0,7
ORD-101416,MERIDIAN EXPRESS,"Feb 12, 2026",Standard,Delivered,Milan,IT,Berlin,DE,Industrial,79.06,167.78,USD,3.0,4
ORD-102387,Meridian Express,2026-08-18 00:00:00,Economy,Delivered,Gothenburg,SE,Stockholm,SE,Wholesale,13.11,30.18,EUR,3.0,7
ORD-100244,Vantage,2026-02-09,Express,Delivered,Rotterdam,NL, Tampere ,FI,Retail,38.94,131.51,EUR,2.0,2
ORD-101168,Vantage,2026-08-31 00:00:00,Standard,Delayed,Gothenburg,SE,Graz,AT,Retail,42.73,86.89,EUR,5.0,4
ORD-101415,HANSEATIC,"May 05, 2026",Express,Delayed,Hamburg,DE,Lyon,FR,E-Commerce,59.56,2436.94,SEK,3.0,2
ORD-104559,Meridian Express,19/02/2026,Economy,Delivered,Rotterdam,NL,Tampere,FI,Industrial,19.38,47.05,USD,6.0,7
ORD-104990, Nordfrakt ,2026-02-20,Standard,Delivered,Rotterdam,NL,Gothenburg,SE,Retail,38.91,71.43,EUR,2.0,4
ORD-102676,Nordfrakt,2026-08-11 00:00:00,Standard,Delivered,Gothenburg,SE,Malmo,SE,E-Commerce,11.24,48.38,EUR,2.0,4
ORD-104756,Vantage Freight Ltd,2026-01-12 00:00:00,Express,Delivered,Rotterdam,NL,Paris,FR,Wholesale,38.26,167.92,EUR,1.0,2
ORD-102720,nordfrakt,09/02/2026,Standard,Delivered,Barcelona,ES,Munich,DE,E-Commerce,23.45,74.25,EUR,2.0,4
ORD-103572,Meridian Express,2026-03-16,Express,Delivered,Gothenburg,SE,Stockholm,SE,E-Commerce,15.49,84.34,EUR,1.0,2
ORD-101140,Meridian Expr,"Jun 29, 2026",Standard,Delivered,Gothenburg,SE,Graz,AT,Retail,53.84,124.09,EUR,3.0,4
ORD-103699, Meridian Express,"Apr 22, 2026",Standard,Delivered,Rotterdam,NL,Aarhus,DK,Wholesale,31.17,73.68,EUR,2.0,4
ORD-102036,Nordfrakt AB,"Jan 15, 2026",Standard,Delivered,Gothenburg,SE,Krakow,PL,Retail,25.82,88.3,EUR,4.0,4
ORD-104132,Vantage Freight Ltd,"Apr 05, 2026",Economy,Delivered,Rotterdam,NL,Bergen,NO,E-Commerce,31.71,62.77,EUR,5.0,7
ORD-102436,Vantage Freight,2026-02-16 00:00:00,Standard,Delivered,Barcelona,ES,Tampere,FI,Wholesale,40.3,99.63,EUR,4.0,4
ORD-103036,Vantage,"May 15, 2026",Express,Delivered,Rotterdam,NL,Cologne,DE,E-Commerce,6.17,74.4,EUR,2.0,2
ORD-104482, Nordfrakt ,2026-06-02 00:00:00,Economy,Delivered,Milan,IT,Eindhoven,NL,E-Commerce,17.13,33.55,EUR,3.0,7
ORD-103784,Baltica Logistics,24/08/2026,Express,Delayed,Rotterdam,NL,Lyon,FR,Retail,14.41,1085.47,SEK,3.0,2
ORD-100736,Hanseatic Line,2026-04-06,Economy,Delayed,Gothenburg,SE,Valencia,ES,Retail,27.69,50.3,EUR,12.0,7
ORD-104673, Nordfrakt ,20/06/2026,Economy,Delivered,Gothenburg,SE,Tampere,FI,Retail,11.21,40.77,EUR,6.0,7
ORD-100339,baltica,2026-08-06,Standard,Delayed,Gothenburg,SE, Madrid ,ES,Wholesale,24.25,90.1,EUR,5.0,4
ORD-101749,Vantage Freight,30/03/2026,Standard,Delivered,Hamburg,DE,Aarhus,DK,Wholesale,75.48,168.04,EUR,2.0,4
ORD-104905,nordfrakt,2026-02-16 00:00:00,Express,Delivered,Barcelona,ES,Stockholm,SE,Retail,75.72,233.14,EUR,1.0,2
ORD-100178,Hanseatic Line,2026-07-08,Standard,Delivered,Hamburg,DE,Madrid,ES,Industrial,35.25,103.88,USD,4.0,4
ORD-103448,Vantage Freight,"Jan 27, 2026",Economy,Delivered,Rotterdam,NL,Valencia,ES,Industrial,35.73,72.43,USD,6.0,7
ORD-101067,baltica,2026-02-16,Express,In Transit,Rotterdam,NL,Lyon,FR,E-Commerce,19.97,1040.31,SEK,2.0,2
ORD-100819,Hanseatic Lines,2026-08-31 00:00:00,Standard,Delayed,Gothenburg,SE,Prague,CZ,Industrial,4.21,49.41,EUR,5.0,4
ORD-103166,nordfrakt,16/04/2026,Standard,Delivered,Hamburg,DE,Berlin,DE,Wholesale,14.58,39.1,EUR,2.0,4
ORD-100206,Baltica Log.,2026-04-24 00:00:00,Economy,Cancelled,Gothenburg,SE,Tampere,FI,E-Commerce,2.73,42.13,EUR,,7
ORD-100451,HANSEATIC,21/07/2026,Standard,DELIVERED,Milan,IT, Aarhus ,DK,Wholesale,31.28,98.81,EUR,4.0,4
ORD-104816,Vantage,2026-06-23 00:00:00,Express,Delayed,Gothenburg,SE,Helsinki,FI,Wholesale,21.0,1667.68,SEK,3.0,2
ORD-104429,Baltica Log.,"Jul 20, 2026",Express,Delayed,Gothenburg,SE,London,GB,Industrial,17.31,116.65,EUR,,2
ORD-102147,Nordfrakt,2026-07-27,Economy,Delivered,Hamburg,DE,Amsterdam,NL,Wholesale,15.96,46.65,EUR,5.0,7
ORD-103511, Nordfrakt ,"Jan 12, 2026",Standard,Delivered,Gothenburg,SE,Rome,IT,Wholesale,13.55,51.14,EUR,3.0,4
ORD-100858,vantage freight,"Mar 03, 2026",Standard,Delivered,Rotterdam,NL,Aarhus,DK,E-Commerce,13.29,48.49,EUR,2.0,4
ORD-102234,Nordfrakt AB,19/01/2026,Standard,Delivered,Rotterdam,NL,Manchester,GB,Retail,14.94,70.49,EUR,4.0,4
ORD-100296,Meridian Expr,2026-06-10 00:00:00,Economy,DELIVERED,Milan,IT,Aarhus,DK,Wholesale,47.85,60.42,EUR,3.0,7
ORD-104635, Nordfrakt ,24/04/2026,Standard,Delivered,Milan,IT,Brno,CZ,E-Commerce,36.26,92.91,EUR,4.0,4
ORD-103817,Meridian Express,"May 15, 2026",Standard,Delivered,Gothenburg,SE,Stockholm,SE,E-Commerce,107.31,171.64,EUR,2.0,4
ORD-101000,Nordfrakt AB,2026-05-18,Standard,Delivered,Rotterdam,NL,Cologne,DE,Wholesale,22.86,741.57,SEK,2.0,4
ORD-101831, Nordfrakt ,2026-08-06 00:00:00,Standard,Delivered,Rotterdam,NL,Manchester,GB,Industrial,41.35,109.56,EUR,3.0,4
ORD-102113,Nordfrakt,13/07/2026,Standard,Delivered,Rotterdam,NL,Berlin,DE,Retail,29.75,90.04,EUR,3.0,4
ORD-103489,Vantage,2026-03-25,Economy,Delivered,Gothenburg,SE,Copenhagen,DK,Industrial,9.88,26.81,EUR,4.0,7
ORD-104617,Kestrel Parcel,2026-01-23 00:00:00,Economy,Delivered,Gothenburg,SE,Stockholm,SE,Wholesale,21.42,35.8,EUR,4.0,7
ORD-101169,Vantage,"Jul 17, 2026",Standard,Delivered,Barcelona,ES,Lyon,FR,Retail,22.34,59.91,EUR,3.0,4
ORD-102388,Meridian Expr,07/08/2026,Standard,Delivered,Gothenburg,SE,Frankfurt,DE,Industrial,11.62,60.47,EUR,3.0,4
ORD-102970, Nordfrakt ,"Jan 30, 2026",Standard,Delivered,Milan,IT,Gothenburg,SE,E-Commerce,19.66,60.05,EUR,1.0,4
ORD-100977,Meridian Expr,2026-01-09 00:00:00,Economy,Delivered,Gothenburg,SE,Warsaw,PL,E-Commerce,15.92,486.0,EUR,4.0,7
ORD-102034,Nordfrakt AB,2026-08-24 00:00:00,Express,Delivered,Gothenburg,SE,Stockholm,SE,Industrial,19.79,99.16,USD,1.0,2
ORD-103345,Vantage,"Apr 22, 2026",Standard,Delivered,Milan,IT,Eindhoven,NL,Wholesale,44.32,105.0,EUR,2.0,4
ORD-102167,nordfrakt,"Jun 08, 2026",Express,Delivered,Barcelona,ES,Berlin,DE,Retail,54.08,231.1,EUR,2.0,2
ORD-102022, Nordfrakt ,2026-02-25 00:00:00,Standard,Delivered,Milan,IT,Cologne,DE,E-Commerce,24.98,90.04,USD,3.0,4
ORD-104413,Hanseatic Lines,2026-03-30,Economy,Delayed,Gothenburg,SE,Graz,AT,E-Commerce,13.79,41.38,EUR,10.0,7
ORD-100836,MERIDIAN EXPRESS,18/05/2026,Standard,Delivered,Gothenburg,SE,Copenhagen,DK,Retail,9.0,44.5,USD,3.0,4
ORD-100361,Vantage,"Jul 03, 2026",Express,Delivered,Barcelona,ES,Frankfurt,DE,Retail,30.1,136.79,EUR,2.0,2
ORD-104780, Meridian Express,2026-06-10,Standard,Delivered,Milan,IT,Brno,CZ,Wholesale,15.08,75.85,EUR,3.0,4
ORD-102906,Vantage,2026-02-07 00:00:00,Standard,Delivered,Rotterdam,NL,Rome,IT,E-Commerce,14.18,60.26,USD,4.0,4
ORD-104301,Baltica Log.,2026-02-24,Standard,Delivered,Gothenburg,SE, London ,GB,Industrial,11.51,70.1,EUR,3.0,4
ORD-102378,kestrel,25/08/2026,Standard,Delivered,Hamburg,DE,Berlin,DE,Retail,22.81,47.3,EUR,3.0,4
ORD-102319,nordfrakt,30/04/2026,Standard,Delivered,Gothenburg,SE,Munich,DE,Retail,18.58,48.04,USD,3.0,4
ORD-103647,nordfrakt,25/01/2026,Standard,Delivered,Gothenburg,SE,Oslo,NO,Retail,17.8,,EUR,3.0,4
ORD-102718,nordfrakt,"Jan 13, 2026",Standard,Delivered,Rotterdam,NL,Marseille,FR,Retail,48.5,85.36,EUR,4.0,4
ORD-100268,vantage freight,31/01/2026,Standard,Delivered,Hamburg,DE,Bergen,NO,Wholesale,8.68,521.73,SEK,2.0,4
ORD-100214, Meridian Express,09/04/2026,Standard,Delivered,Gothenburg,SE,Bergen,NO,E-Commerce,66.94,129.6,EUR,4.0,4
ORD-102813,Nordfrakt,"Aug 12, 2026",Express,Delayed,Rotterdam,NL, Madrid ,ES,Retail,10.42,113.73,EUR,4.0,2
ORD-102798,Kestrel Parcel,24/03/2026,Standard,Delivered,Rotterdam,NL,Gothenburg,SE,E-Commerce,6.0,44.27,EUR,2.0,4
ORD-104771, Nordfrakt ,2026-04-23 00:00:00,Standard,Delivered,Gothenburg,SE,Paris,FR,Industrial,19.98,80.41,USD,3.0,4
ORD-100227,Kestrel Parcels AB,2026-01-12,Express,Delivered,Gothenburg,SE,Turin,IT,Wholesale,28.84,129.9,EUR,2.0,2
ORD-101504,Meridian Express,2026-01-23,Standard,Delivered,Barcelona,ES,Krakow,PL,Retail,16.66,60.45,EUR,4.0,4
ORD-103438,vantage freight,2026-07-27 00:00:00,Standard,Delivered,Rotterdam,NL,Stockholm,SE,Retail,23.78,661.8,SEK,2.0,4
ORD-103004,Vantage,"Mar 22, 2026",Standard,Delivered,Gothenburg,SE,Aarhus,DK,Wholesale,27.04,79.93,EUR,3.0,4
ORD-103126,Nordfrakt,"May 31, 2026",Express,Delivered,Gothenburg,SE,Gdansk,PL,Retail,22.74,120.03,EUR,2.0,2
ORD-102667,Baltica Logistics,"Aug 13, 2026",Standard,Delivered,Gothenburg,SE,Paris,FR,Retail,16.47,60.36,EUR,3.0,4
ORD-102343,Nordfrakt,2026-04-10,Standard,Delivered,Milan,IT, Copenhagen ,DK,E-Commerce,17.41,556.73,SEK,2.0,4
ORD-103930,Baltica Logistics A/S,25/03/2026,Express,Delivered,Hamburg,DE,Stockholm,SE,Wholesale,16.86,95.39,EUR,1.0,2
ORD-102244,Vantage,2026-03-26 00:00:00,Standard,Delayed,Rotterdam,NL,Valencia,ES,Industrial,42.51,106.25,EUR,5.0,4
ORD-103571, Nordfrakt ,"Jun 08, 2026",Standard,Delivered,Gothenburg,SE,Malmo,SE,E-Commerce,23.97,65.26,EUR,2.0,4
ORD-103278, Nordfrakt ,2026-08-28,Standard,Delivered,Gothenburg,SE,Berlin,DE,Retail,52.9,1210.81,SEK,3.0,4
ORD-102143,baltica,"Jan 30, 2026",Standard,Delivered,Gothenburg,SE,Malmo,SE,Retail,21.64,654.59,SEK,2.0,4
ORD-100079,nordfrakt,03/03/2026,Standard,Delivered,Milan,IT,Munich,DE,Industrial,118.88,178.85,EUR,3.0,4
ORD-101389,baltica,2026-07-13 00:00:00,Express,Delayed,Hamburg,DE,Vienna,AT,E-Commerce,18.43,91.57,EUR,3.0,2
ORD-103050,Kestrel Parcel,2026-06-03,Express,Delivered,Milan,IT,Gothenburg,SE,Industrial,11.4,72.23,USD,2.0,2
ORD-100203,kestrel,"Mar 20, 2026",Economy,Delivered,Hamburg,DE,Aarhus,DK,E-Commerce,10.32,38.8,USD,4.0,7
ORD-104227,Nordfrakt,"Feb 02, 2026",Express,Delayed,Rotterdam,NL,Krakow,PL,Retail,5.93,111.03,EUR,3.0,2
ORD-100935,MERIDIAN EXPRESS,30/07/2026,Standard,DELIVERED,Gothenburg,SE,Frankfurt,DE,Industrial,6.84,60.62,USD,2.0,4
ORD-104693,MERIDIAN EXPRESS,"Jun 17, 2026",Express,Delivered,Milan,IT,Gdansk,PL,Retail,13.21,113.79,EUR,2.0,2
ORD-101181,Nordfrakt AB,23/07/2026,Economy,Delivered,Hamburg,DE,Frankfurt,DE,Retail,19.72,47.94,EUR,5.0,7
ORD-104121,Hanseatic Line,2026-08-02 00:00:00,Express,DELAYED,Barcelona,ES,Munich,DE,Retail,48.41,177.6,EUR,3.0,2
ORD-104973, Nordfrakt ,2026-04-29,Standard,Delivered,Rotterdam,NL,Frankfurt,DE,Wholesale,24.9,69.85,USD,4.0,4
ORD-100180, Nordfrakt ,2026-07-28,Economy,Delivered,Gothenburg,SE,Zurich,CH,Wholesale,57.81,76.98,EUR,6.0,7
ORD-102658, Nordfrakt ,"Mar 04, 2026",Economy,Delivered,Gothenburg,SE,Berlin,DE,Retail,6.64,29.45,EUR,4.0,7
ORD-104053,Hanseatic Lines,2026-05-19,Express,Delayed,Gothenburg,SE,Bergen,NO,E-Commerce,14.28,118.98,EUR,3.0,2
ORD-101005,Meridian Express,2026-07-20,Standard,Delivered,Gothenburg,SE,Oslo,NO,Wholesale,37.45,97.71,EUR,3.0,4
ORD-103629,Kestrel Parcels AB,2026-06-01,Economy,Delivered,Hamburg,DE,Gothenburg,SE,E-Commerce,18.23,38.16,EUR,3.0,7
ORD-104661,Kestrel Parcels AB,2026-01-13 00:00:00,Economy,Delivered,Hamburg,DE,Cologne,DE,Industrial,25.41,43.23,EUR,4.0,7
ORD-104600,vantage freight,25/08/2026,Economy,Delivered,Gothenburg,SE,Malmo,SE,Wholesale,25.76,451.94,SEK,3.0,7
ORD-102717,Baltica Logistics A/S,2026-03-14,Economy,Delivered,Gothenburg,SE,Berlin,DE,Wholesale,11.59,36.01,EUR,5.0,7
ORD-103564,HANSEATIC,03/05/2026,Economy,Delayed,Rotterdam,NL,Warsaw,PL,E-Commerce,20.67,558.73,SEK,8.0,7
ORD-102728,Kestrel Parcel,2026-01-14 00:00:00,Standard,Delivered,Hamburg,DE,Zurich,CH,E-Commerce,58.34,97.53,EUR,4.0,4
ORD-101712,Baltica Logistics A/S,"Jun 29, 2026",Standard,Delivered,Rotterdam,NL,Munich,DE,Retail,9.31,51.2,USD,3.0,4
ORD-103704,Hanseatic Line,03/08/2026,Standard,Delayed,Rotterdam,NL,Tampere,FI,Wholesale,35.02,111.65,USD,6.0,4
ORD-104267,kestrel,2026-07-23 00:00:00,Standard,Delivered,Rotterdam,NL,Vienna,AT,E-Commerce,5.69,42.18,EUR,4.0,4
ORD-103825, Nordfrakt ,10/07/2026,Standard,Delayed,Gothenburg,SE,Cologne,DE,Wholesale,34.41,88.76,EUR,5.0,4
ORD-100738,Baltica Logistics,10/04/2026,Standard,Delayed,Rotterdam,NL,Turin,IT,Industrial,20.97,53.8,EUR,5.0,4
ORD-104277,MERIDIAN EXPRESS,24/04/2026,Standard,Delivered,Gothenburg,SE,Rome,IT,E-Commerce,9.91,71.7,USD,3.0,4
ORD-101474,Meridian Expr,2026-08-19,Express,Delivered,Hamburg,DE,Bergen,NO,Wholesale,5.02,85.47,EUR,2.0,2
ORD-101568,MERIDIAN EXPRESS,2026-07-13 00:00:00,Economy,Cancelled,Rotterdam,NL,Lyon,FR,Industrial,31.26,61.64,EUR,,7
ORD-102904, Meridian Express,23/02/2026,Standard,Delivered,Gothenburg,SE,Cologne,DE,Retail,44.33,88.94,EUR,3.0,4
ORD-104981,Kestrel Parcel,2026-08-10 00:00:00,Standard,Delayed,Hamburg,DE,Valencia,ES,Wholesale,34.44,87.06,EUR,5.0,4
ORD-101023,Meridian Expr,2026-06-08,Standard,Delivered,Gothenburg,SE,Lyon,FR,Retail,93.48,204.73,EUR,3.0,4
ORD-104845,baltica,2026-04-27 00:00:00,Economy,Delivered,Gothenburg,SE,Stockholm,SE,Wholesale,10.66,32.96,EUR,3.0,7
ORD-101579,Hanseatic Lines,2026-01-24 00:00:00,Express,Delayed,Rotterdam,NL,Madrid,ES,Wholesale,21.36,153.36,EUR,4.0,2
ORD-103802,MERIDIAN EXPRESS,2026-05-18 00:00:00,Economy,Delivered,Hamburg,DE,Stockholm,SE,Industrial,31.52,45.17,EUR,2.0,7
ORD-104435,Baltica Log.,24/07/2026,Standard,Delivered,Hamburg,DE,Eindhoven,NL,Retail,17.94,58.51,EUR,2.0,4
ORD-100346,MERIDIAN EXPRESS,"Aug 27, 2026",Standard,Delivered,Rotterdam,NL,Stockholm,SE,Industrial,17.09,54.2,EUR,2.0,4
ORD-100502,Vantage,2026-08-11 00:00:00,Economy,Delivered,Milan,IT,Turin,IT,Industrial,14.5,540.51,SEK,6.0,7
ORD-101232,Baltica Logistics A/S,"Aug 17, 2026",Standard,Delivered,Barcelona,ES,Aarhus,DK,Industrial,25.83,75.97,EUR,2.0,4
ORD-101643,Baltica Logistics A/S,21/01/2026,Economy,Delivered,Gothenburg,SE,Frankfurt,DE,Retail,3.45,24.76,EUR,5.0,7
ORD-104620,Kestrel Parcels AB,03/02/2026,Standard,Delayed,Milan,IT,Gdansk,PL,Industrial,21.61,514.65,SEK,5.0,4
ORD-104370,Nordfrakt AB,01/01/2026,Express,Delivered,Gothenburg,SE,Tampere,FI,Industrial,30.67,136.09,EUR,2.0,2
ORD-103333,baltica,09/06/2026,Express,Delayed,Rotterdam,NL,Brno,CZ,Retail,16.23,972.26,SEK,3.0,2
ORD-101547,MERIDIAN EXPRESS,"Jun 10, 2026",Standard,Delivered,Gothenburg,SE,Paris,FR,Industrial,14.1,46.15,USD,3.0,4
ORD-101425,Meridian Expr,2026-05-22 00:00:00,Economy,Delivered,Gothenburg,SE,Eindhoven,NL,Industrial,14.51,41.13,EUR,4.0,7
ORD-102917,Vantage Freight,2026-08-03,Standard,Delivered,Rotterdam,NL,Berlin,DE,E-Commerce,5.51,47.15,USD,3.0,4
ORD-101002,Nordfrakt AB,"Jan 01, 2026",Express,DELIVERED,Milan,IT,Cologne,DE,Retail,27.87,146.82,EUR,2.0,2
ORD-101008,Vantage,2026-04-07,Standard,Delivered,Gothenburg,SE,Bergen,NO,Retail,30.01,68.31,EUR,4.0,4
ORD-103677,Baltica Logistics A/S,2026-04-27,Standard,Delayed,Gothenburg,SE,Warsaw,PL,Industrial,13.58,64.59,EUR,5.0,4
ORD-102616,Vantage Freight Ltd,"Aug 27, 2026",Economy,Delivered,Hamburg,DE,Marseille,FR,Retail,12.55,516.97,SEK,5.0,7
ORD-100263,Kestrel Parcel,2026-07-21,Standard,Delivered,Gothenburg,SE,Madrid,ES,Industrial,48.54,112.11,EUR,4.0,4
ORD-100730,Hanseatic Lines,2026-04-06,Economy,Delivered,Rotterdam,NL,Copenhagen,DK,Industrial,13.39,47.63,USD,,7
ORD-101324,Vantage Freight,2026-06-19,Standard,Delivered,Gothenburg,SE,Graz,AT,E-Commerce,19.57,63.82,USD,4.0,4
ORD-100381,Kestrel Parcel,"Jul 28, 2026",Express,Delivered,Rotterdam,NL,Bergen,NO,Wholesale,21.1,138.62,USD,2.0,2
ORD-103111,kestrel,23/04/2026,Express,Delayed,Gothenburg,SE,Cologne,DE,Wholesale,46.18,131.67,EUR,3.0,2
ORD-102063,KESTREL PARCEL,"Mar 31, 2026",Standard,Delivered,Milan,IT,Prague,CZ,Industrial,23.43,79.53,EUR,4.0,4
ORD-101102,Meridian Express,"Jul 20, 2026",Express,Delivered,Hamburg,DE,Gdansk,PL,Retail,24.9,160.99,EUR,2.0,2
ORD-103828,Nordfrakt,2026-03-10,Express,Delivered,Gothenburg,SE,Bergen,NO,Industrial,12.42,87.24,EUR,2.0,2
ORD-102854,Meridian Expr,"Apr 02, 2026",Standard,Delivered,Barcelona,ES,Brno,CZ,E-Commerce,2.51,446.1,EUR,3.0,4
ORD-101338,Meridian Expr,2026-04-30 00:00:00,Economy,Delivered,Rotterdam,NL, Paris ,FR,E-Commerce,22.61,35.8,EUR,5.0,7
ORD-103601,nordfrakt,2026-01-30,Economy,Delivered,Gothenburg,SE,Cologne,DE,Industrial,15.64,47.31,EUR,6.0,7
ORD-103938,Vantage,2026-04-01 00:00:00,Economy,Delivered,Gothenburg,SE,Amsterdam,NL,E-Commerce,77.12,1267.15,SEK,3.0,7
ORD-103003,Baltica Log.,2026-08-10,Standard,Delivered,Gothenburg,SE,Frankfurt,DE,E-Commerce,11.48,60.26,EUR,3.0,4
ORD-101347,Hanseatic Line,20/03/2026,Express,Delivered,Gothenburg,SE,Aarhus,DK,Wholesale,22.68,107.45,EUR,2.0,2
ORD-100393,hanseatic line,2026-01-24,Economy,Delivered,Rotterdam,NL,Stockholm,SE,Retail,6.31,18.28,EUR,4.0,7
ORD-103465,Nordfrakt,2026-04-16,Standard,In Transit,Gothenburg,SE, Brno ,CZ,Wholesale,37.98,66.9,EUR,3.0,4
ORD-100983,Nordfrakt AB,"Feb 19, 2026",Standard,Delivered,Rotterdam,NL,Geneva,CH,E-Commerce,9.08,51.11,EUR,4.0,4
ORD-104200,nordfrakt,2026-03-09 00:00:00,Standard,Delivered,Gothenburg,SE,Eindhoven,NL,Retail,60.74,133.65,USD,2.0,4
ORD-101182,kestrel,16/03/2026,Express,Delayed,Rotterdam,NL,Krakow,PL,Wholesale,58.74,248.89,EUR,4.0,2
